29.4,71.0,1011.35,111.0,370.0,Safe
29.4,70.0,1011.32,111.0,368.0,Safe
29.4,70.0,1011.35,111.0,371.0,Safe
29.4,70.0,1011.31,111.0,367.0,Safe
29.4,70.0,1011.31,111.0,371.0,Safe
29.4,70.0,1011.29,111.0,365.0,Safe
29.4,70.0,1011.25,111.0,369.0,Safe
29.4,71.0,1011.29,111.0,372.0,Safe
29.4,70.0,1011.36,111.0,367.0,Safe
29.4,70.0,1011.3,111.0,370.0,Safe
29.4,70.0,1011.31,111.0,372.0,Safe
29.4,71.0,1011.27,111.0,369.0,Safe
29.4,71.0,1011.34,110.0,372.0,Safe
29.4,71.0,1011.35,111.0,370.0,Safe
29.4,71.0,1011.3,111.0,372.0,Safe
29.4,71.0,1011.32,111.0,368.0,Safe
29.4,70.0,1011.37,111.0,372.0,Safe
29.4,70.0,1011.34,111.0,372.0,Safe
29.4,71.0,1011.27,111.0,368.0,Safe
29.4,71.0,1011.33,110.0,371.0,Safe
29.4,70.0,1011.33,111.0,374.0,Safe
29.4,71.0,1011.36,110.0,370.0,Safe
29.4,71.0,1011.29,110.0,367.0,Safe
29.4,70.0,1011.33,110.0,372.0,Safe
29.4,71.0,1011.32,110.0,365.0,Safe
29.4,71.0,1011.27,111.0,374.0,Safe
29.4,71.0,1011.32,110.0,370.0,Safe
29.4,70.0,1011.26,111.0,371.0,Safe
29.4,70.0,1011.25,111.0,369.0,Safe
29.4,71.0,1011.33,111.0,374.0,Safe
29.4,71.0,1011.35,111.0,371.0,Safe
29.4,70.0,1011.32,111.0,374.0,Safe
29.4,70.0,1011.33,111.0,369.0,Safe
29.4,71.0,1011.32,111.0,374.0,Safe
29.4,71.0,1011.3,111.0,370.0,Safe
29.4,71.0,1011.33,111.0,369.0,Safe
29.4,70.0,1011.3,111.0,370.0,Safe
29.4,71.0,1011.3,111.0,368.0,Safe
29.4,70.0,1011.29,111.0,371.0,Safe
29.4,71.0,1011.28,111.0,370.0,Safe
29.4,71.0,1011.28,111.0,370.0,Safe
29.4,70.0,1011.28,111.0,371.0,Safe
29.4,70.0,1011.32,111.0,372.0,Safe
29.4,71.0,1011.26,111.0,371.0,Safe
29.4,70.0,1011.23,111.0,369.0,Safe
29.4,71.0,1011.3,111.0,369.0,Safe
29.4,70.0,1011.3,111.0,370.0,Safe
29.4,71.0,1011.3,111.0,369.0,Safe
29.4,71.0,1011.27,112.0,369.0,Safe
29.4,70.0,1011.24,112.0,371.0,Safe
29.4,71.0,1011.27,112.0,371.0,Safe
29.4,71.0,1011.33,111.0,370.0,Safe
29.4,70.0,1011.26,111.0,373.0,Safe
29.4,71.0,1011.29,111.0,365.0,Safe
29.4,71.0,1011.31,111.0,375.0,Safe
29.4,70.0,1011.26,111.0,371.0,Safe
29.4,70.0,1011.33,111.0,374.0,Safe
29.4,70.0,1011.28,111.0,369.0,Safe
29.4,71.0,1011.29,111.0,374.0,Safe
29.4,70.0,1011.29,111.0,368.0,Safe
29.4,70.0,1011.28,111.0,371.0,Safe
29.4,70.0,1011.24,111.0,372.0,Safe
29.4,70.0,1011.27,111.0,370.0,Safe
29.4,70.0,1011.25,111.0,370.0,Safe
29.4,71.0,1011.25,111.0,372.0,Safe
29.4,71.0,1011.29,111.0,374.0,Safe
29.4,71.0,1011.29,111.0,370.0,Safe
29.4,70.0,1011.3,111.0,368.0,Safe
29.4,70.0,1011.29,111.0,369.0,Safe
29.4,71.0,1011.31,111.0,366.0,Safe
29.4,71.0,1011.27,111.0,368.0,Safe
29.4,70.0,1011.29,111.0,368.0,Safe
29.4,70.0,1011.32,111.0,373.0,Safe
29.4,71.0,1011.28,111.0,371.0,Safe
29.4,71.0,1011.3,111.0,373.0,Safe
